11.847344, 77.650547
10.317891, 68.473672
8.816953, 59.466797
7.866250, 50.487734
6.361406, 41.462266
5.048906, 32.494766
3.638984, 23.489062
2.249063, 14.484141
0.842656, 5.432500
10.019375, 76.517031
9.063984, 67.286406
7.899141, 57.197422
6.475937, 47.630781
4.972891, 37.854297
3.887969, 27.974688
2.563828, 18.458594
1.158516, 8.301094
2.509219, 18.996484
8.932891, 70.015703
7.290938, 59.544297
6.318047, 49.608438
5.261641, 40.150547
4.016406, 30.673516
2.614453, 19.676016
2.578281, 20.825156
7.050469, 61.455547
8.030078, 68.405547
7.179531, 58.019141
5.862813, 47.169453
4.830313, 38.559063
3.548594, 28.078203
2.668125, 20.592109
4.444531, 30.970313
6.706172, 45.927969
8.865469, 60.333438
8.924687, 60.256016
8.058203, 54.049062
7.213984, 48.176094
7.044085, 46.333785
7.341064, 48.246419
8.511719, 55.797639
9.748491, 64.216708
11.623884, 76.311942
12.606497, 83.920230
12.781087, 85.312174
12.056843, 81.409752
11.076562, 74.041562
10.514844, 69.403906
10.968750, 71.845313
14.132812, 94.960938
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
