100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
100, 0, 0, 100
91, 9, 0, 100
38, 62, 0, 100
10, 90, 0, 100
0, 100, 0, 100
0, 100, 0, 100
0, 100, 0, 100
0, 100, 0, 100
0, 98, 2, 100
0, 96, 4, 100
0, 92, 8, 100
0, 88, 12, 100
0, 70, 30, 100
0, 57, 43, 100
0, 48, 52, 100
0, 29, 71, 100
0, 25, 75, 100
0, 10, 90, 100
0, 5, 95, 100
0, 1, 99, 100
0, 0, 100, 100
0, 0, 100, 100
0, 0, 100, 100
0, 0, 100, 100
0, 0, 100, 100
0, 0, 100, 100
0, 0, 100, 100
0, 0, 100, 100
0, 0, 100, 100
0, 0, 100, 100
