95.999766, 586.299141
95.419687, 576.859219
93.261484, 567.224453
90.845234, 557.734687
88.490391, 548.351250
86.936406, 539.249844
85.520391, 529.799062
84.229063, 520.904141
82.718359, 511.531328
80.977578, 502.662188
79.266250, 493.848672
77.919609, 485.163594
76.521094, 476.438672
74.941719, 467.646953
73.650547, 458.677813
72.116875, 449.663906
70.511250, 440.778594
68.992891, 432.352500
67.468281, 423.455391
66.022734, 415.017500
64.561562, 405.857266
63.056562, 397.414453
61.512734, 388.592500
60.099688, 380.133438
58.609063, 371.226562
57.136172, 362.183672
54.613281, 346.904063
54.341016, 345.047734
52.320547, 333.238984
49.767187, 318.004219
45.874844, 293.689609
43.670469, 279.493438
39.509531, 253.291875
38.327344, 246.205391
30.447266, 195.876094
26.151875, 168.189766
21.115781, 136.029766
14.768203, 95.585703
14.991550, 96.860491
11.661621, 75.472656
10.121264, 65.694803
8.233842, 53.394176
3.296987, 21.461161
2.203125, 14.372807
0.655924, 4.135742
1.969558, 12.962015
2.216875, 14.571875
0.000000, 0.000000
4.996875, 32.901562
24.367188, 156.054688
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
