1
0.050000, 0.180625, 0.230625
0.100000, 0.361250, 0.461250
0.150004, 0.541889, 0.691892
0.200000, 0.722500, 0.922500
0.250000, 0.903125, 1.153125
0.300007, 1.083777, 1.383785
0.350017, 1.264438, 1.614456
0.400000, 1.445000, 1.845000
0.450045, 1.625788, 2.075833
0.500000, 1.806250, 2.306250
0.550055, 1.987074, 2.537129
0.600060, 2.167717, 2.767777
0.650089, 2.348448, 2.998537
0.700035, 2.528877, 3.228911
0.750047, 2.709544, 3.459591
0.800000, 2.890000, 3.690000
0.850159, 3.071201, 3.921360
0.900090, 3.251575, 4.151665
0.950119, 3.432304, 4.382423
2
0.050000, 0.090313, 0.140313
0.100000, 0.180625, 0.280625
0.150001, 0.270939, 0.420940
0.200000, 0.361250, 0.561250
0.250000, 0.451562, 0.701563
0.300007, 0.541889, 0.841896
0.350002, 0.632191, 0.982194
0.400000, 0.722500, 1.122500
0.450020, 0.812848, 1.262868
0.500000, 0.903125, 1.403125
0.550017, 0.993469, 1.543486
0.600015, 1.083777, 1.683792
0.650037, 1.174129, 1.824165
0.700035, 1.264438, 1.964473
0.750047, 1.354772, 2.104819
0.800000, 1.445000, 2.245000
0.850069, 1.535437, 2.385506
0.900090, 1.625788, 2.525878
0.950006, 1.715948, 2.665954
3
0.050000, 0.060208, 0.110208
0.100000, 0.120417, 0.220417
0.150002, 0.180627, 0.330629
0.200000, 0.240833, 0.440833
0.250000, 0.301042, 0.551042
0.300007, 0.361259, 0.661267
0.350007, 0.421467, 0.771474
0.400000, 0.481667, 0.881667
0.450011, 0.541889, 0.991900
0.500000, 0.602083, 1.102083
0.550005, 0.662297, 1.212302
0.600030, 0.722536, 1.322566
0.650019, 0.782731, 1.432750
0.700035, 0.842959, 1.542994
0.750000, 0.903125, 1.653125
0.800000, 0.963333, 1.763333
0.850039, 1.023589, 1.873627
0.900023, 1.083777, 1.983800
0.950044, 1.144011, 2.094054
4
0.050000, 0.045156, 0.095156
0.100000, 0.090313, 0.190313
0.150001, 0.135470, 0.285471
0.200000, 0.180625, 0.380625
0.250000, 0.225781, 0.475781
0.300002, 0.270939, 0.570941
0.350002, 0.316096, 0.666098
0.400000, 0.361250, 0.761250
0.450007, 0.406413, 0.856420
0.500000, 0.451562, 0.951563
0.550017, 0.496734, 1.046751
0.600015, 0.541889, 1.141904
0.650010, 0.587040, 1.237051
0.700004, 0.632191, 1.332196
0.750012, 0.677354, 1.427366
0.800000, 0.722500, 1.522500
0.850024, 0.767678, 1.617702
0.900039, 0.812848, 1.712888
0.950006, 0.857974, 1.807980
5
0.050000, 0.036125, 0.086125
0.100000, 0.072250, 0.172250
0.150000, 0.108375, 0.258376
0.200000, 0.144500, 0.344500
0.250000, 0.180625, 0.430625
0.300003, 0.216752, 0.516755
0.350005, 0.252879, 0.602884
0.400000, 0.289000, 0.689000
0.450004, 0.325128, 0.775133
0.500000, 0.361250, 0.861250
0.550010, 0.397382, 0.947392
0.600006, 0.433504, 1.033510
0.650005, 0.469629, 1.119633
0.700010, 0.505758, 1.205768
0.750019, 0.541889, 1.291907
0.800000, 0.578000, 1.378000
0.850015, 0.614136, 1.464151
0.900009, 0.650257, 1.550266
0.950028, 0.686396, 1.636424
6
0.050000, 0.030104, 0.080104
0.100000, 0.060208, 0.160208
0.150001, 0.090313, 0.240314
0.200000, 0.120417, 0.320417
0.250000, 0.150521, 0.400521
0.300004, 0.180627, 0.480631
0.350002, 0.210730, 0.560733
0.400000, 0.240833, 0.640833
0.450003, 0.270939, 0.720942
0.500000, 0.301042, 0.801042
0.550005, 0.331149, 0.881153
0.600015, 0.361259, 0.961274
0.650001, 0.391355, 1.041356
0.700015, 0.421467, 1.121482
0.750000, 0.451562, 1.201563
0.800000, 0.481667, 1.281667
0.850009, 0.511776, 1.361785
0.900023, 0.541889, 1.441911
0.950006, 0.571983, 1.521989
7
0.050000, 0.025804, 0.075804
0.100000, 0.051607, 0.151607
0.150001, 0.077411, 0.227412
0.200000, 0.103214, 0.303214
0.250000, 0.129018, 0.379018
0.300001, 0.154822, 0.454823
0.350004, 0.180627, 0.530632
0.400000, 0.206429, 0.606429
0.450002, 0.232233, 0.682235
0.500000, 0.258036, 0.758036
0.550001, 0.283840, 0.833841
0.600009, 0.309647, 0.909656
0.650014, 0.335454, 0.985468
0.700018, 0.361259, 1.061277
0.750007, 0.387057, 1.137064
0.800000, 0.412857, 1.212857
0.850005, 0.438663, 1.288668
0.900003, 0.464466, 1.364469
0.950022, 0.490279, 1.440301
8
0.050000, 0.022578, 0.072578
0.100000, 0.045156, 0.145156
0.150000, 0.067734, 0.217735
0.200000, 0.090313, 0.290312
0.250000, 0.112891, 0.362891
0.300002, 0.135470, 0.435471
0.350002, 0.158048, 0.508050
0.400000, 0.180625, 0.580625
0.450001, 0.203203, 0.653204
0.500000, 0.225781, 0.725781
0.550008, 0.248363, 0.798371
0.600004, 0.270939, 0.870943
0.650010, 0.293520, 0.943530
0.700004, 0.316096, 1.016100
0.750012, 0.338677, 1.088689
0.800000, 0.361250, 1.161250
0.850001, 0.383829, 1.233830
0.900014, 0.406413, 1.306427
0.950006, 0.428987, 1.378993
9
0.050000, 0.020069, 0.070069
0.100000, 0.040139, 0.140139
0.150001, 0.060209, 0.210209
0.200000, 0.080278, 0.280278
0.250000, 0.100347, 0.350347
0.300002, 0.120418, 0.420420
0.350001, 0.140486, 0.490487
0.400000, 0.160556, 0.560556
0.450000, 0.180625, 0.630625
0.500000, 0.200694, 0.700694
0.550005, 0.220766, 0.770770
0.600010, 0.240837, 0.840847
0.650007, 0.260906, 0.910913
0.700008, 0.280975, 0.980983
0.750000, 0.301042, 1.051042
0.800000, 0.321111, 1.121111
0.850019, 0.341188, 1.191207
0.900000, 0.361250, 1.261250
0.950018, 0.381327, 1.331345
10
0.050000, 0.018063, 0.068062
0.100000, 0.036125, 0.136125
0.150000, 0.054188, 0.204188
0.200000, 0.072250, 0.272250
0.250000, 0.090313, 0.340313
0.300001, 0.108375, 0.408376
0.350002, 0.126438, 0.476440
0.400000, 0.144500, 0.544500
0.450004, 0.162564, 0.612569
0.500000, 0.180625, 0.680625
0.550002, 0.198688, 0.748690
0.600006, 0.216752, 0.816758
0.650005, 0.234814, 0.884819
0.700010, 0.252879, 0.952889
0.750005, 0.270939, 1.020944
0.800000, 0.289000, 1.089000
0.850015, 0.307068, 1.157083
0.900009, 0.325128, 1.225137
