100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
100, 0, 100
99, 1, 100
98, 2, 100
100, 0, 100
97, 3, 100
97, 3, 100
95, 5, 100
89, 11, 100
86, 14, 100
85, 15, 100
74, 26, 100
78, 22, 100
55, 45, 100
61, 39, 100
52, 48, 100
53, 47, 100
42, 58, 100
39, 61, 100
28, 72, 100
19, 81, 100
8, 92, 100
14, 86, 100
8, 92, 100
4, 96, 100
2, 98, 100
2, 98, 100
1, 99, 100
5, 95, 100
1, 99, 100
1, 99, 100
0, 100, 100
0, 100, 100
0, 100, 100
0, 100, 100
0, 100, 100
0, 100, 100
