 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 100, 0, 100
 97, 3, 100
 94, 6, 100
 94, 6, 100
 81, 19, 100
 69, 31, 100
 42, 58, 100
 18, 82, 100
 5, 95, 100
 3, 97, 100
 0, 100, 100
 1, 99, 100
 0, 100, 100
 0, 100, 100
 0, 100, 100
 0, 100, 100
 0, 100, 100
 0, 100, 100
 0, 100, 100
 0, 100, 100
 0, 100, 100
 0, 100, 100
 0, 100, 100
 0, 100, 100
 0, 100, 100
 0, 100, 100
 0, 100, 100
 0, 100, 100
